variety_id,variety_slug,category,calories,protein_g,fat_g,carbohydrates_g,fiber_g,sugar_g,vitamin_a_mcg_rae,vitamin_c_mg,vitamin_e_mg,vitamin_k_mcg,vitamin_b6_mg,folate_mcg,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,potassium_mg,zinc_mg,selenium_mcg,notable_compounds,fdc_id,data_source
1691,mild-micro-mix,microgreen,69,1.5,0.1,17.6,5.3,8.55,5,54.1,,,,,8,1.61,24,47,304,0.31,,,167782,USDA FoodData Central
1692,spicy-micro-mix,microgreen,69,1.5,0.1,17.6,5.3,8.55,5,54.1,,,,,8,1.61,24,47,304,0.31,,,167782,USDA FoodData Central
1693,megaton,allium,40,1.1,0.1,9.34,1.7,4.24,0,7.4,0.02,0.4,0.12,19,23,0.21,10,29,146,0.17,0.5,,170000,USDA FoodData Central
1694,red-noodle,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
1695,clio,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1696,carmine-splendor,squash,26,0.52,0.2,5.64,,3.54,,4.5,0,,0.058,22,9,0.17,10,12,205,0.07,,,168040,USDA FoodData Central
1697,win-win-choi,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1698,conservor,allium,40,1.1,0.1,9.34,1.7,4.24,0,7.4,0.02,0.4,0.12,19,23,0.21,10,29,146,0.17,0.5,,170000,USDA FoodData Central
1699,common-valerian,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
1700,golden-frills,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1701,ruby-streaks,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1702,garnet-giant,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1703,red-veined-sorrel,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1704,mizuna,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1705,tatsoi,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1706,minuet,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1707,cumin,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
1708,orange-thyme,herb,101,5.56,1.68,24.4,14,,238,160,,,0.348,45,405,17.4,160,106,609,1.81,,,173470,USDA FoodData Central
1710,britton,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
1711,cheddar,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1712,zaatar,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
1714,amethyst,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
1715,denali,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1716,quickstar,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1717,red-splendor,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1718,peppermint,brassica,70,3.75,0.94,14.9,8,,212,31.8,,,0.129,114,243,5.08,80,73,569,1.11,,,173474,USDA FoodData Central
1719,autumn-colors-cushaw,squash,26,0.52,0.2,5.64,,3.54,,4.5,0,,0.058,22,9,0.17,10,12,205,0.07,,,168040,USDA FoodData Central
1720,vitaverde,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1721,perseo,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1722,bel-fiore,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1723,amara,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1724,rosie,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1725,monte-gusto,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
1726,carminat,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
1727,vroma,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
1728,dragon-s-tongue,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
1729,koji,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1730,kolibri,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1731,bellezia,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1732,helios,pepper,27,1.66,0.45,5.35,3.4,1.95,17,82.7,0.69,9.5,0.357,29,14,0.46,17,32,256,0.25,0.3,,169394,USDA FoodData Central
1733,orazio,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
1734,wega,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
1735,dulcina,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
1737,terek,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1757,red-cloud,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1758,flame-star,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1759,mini-mak,root-vegetable,41,0.93,0.24,9.58,2.8,4.74,835,5.9,0.66,13.2,0.138,19,33,0.3,12,35,320,0.24,0.1,,170393,USDA FoodData Central
1765,italiko-red,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1769,mad-hatter,pepper,27,1.66,0.45,5.35,3.4,1.95,17,82.7,0.69,9.5,0.357,29,14,0.46,17,32,256,0.25,0.3,,169394,USDA FoodData Central
1788,curlesi,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1790,fioretto-70,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1795,darki-green,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
1796,beas,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1797,white-spear,root-vegetable,57,0.36,0.14,15.2,3.1,9.75,1,4.3,0.12,4.4,0.029,7,9,0.18,7,12,116,0.1,0.1,,169118,USDA FoodData Central
1798,asian-delight,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1802,affirmed,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
1803,karikachi,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
1804,tetsukabuto,squash,26,0.52,0.2,5.64,,3.54,,4.5,0,,0.058,22,9,0.17,10,12,205,0.07,,,168040,USDA FoodData Central
1805,asia-ip,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
1806,li-ren-choi,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1844,capitano,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
1846,red-kingdom,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1847,miz-america,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1850,flambo,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
1865,bishop,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1866,sorrel,microgreen,69,1.5,0.1,17.6,5.3,8.55,5,54.1,,,,,8,1.61,24,47,304,0.31,,,167782,USDA FoodData Central
1867,kn-bravo,root-vegetable,41,0.93,0.24,9.58,2.8,4.74,835,5.9,0.66,13.2,0.138,19,33,0.3,12,35,320,0.24,0.1,,170393,USDA FoodData Central
1868,carlton,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1869,elan,berry,32,0.67,0.3,7.68,2,4.89,1,58.8,0.29,2.2,0.047,24,16,0.41,13,24,153,0.14,0.4,,167762,USDA FoodData Central
1872,green-70-d-improved,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1873,comanche,allium,40,1.1,0.1,9.34,1.7,4.24,0,7.4,0.02,0.4,0.12,19,23,0.21,10,29,146,0.17,0.5,,170000,USDA FoodData Central
1874,cheap-frills-mix,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1876,kalebration-kale-mix,lettuce,35,2.92,1.49,4.42,4.1,0.99,241,93.4,0.66,390,0.147,62,254,1.6,33,55,348,0.39,0.9,,168421,USDA FoodData Central
1884,jumper,allium,40,1.1,0.1,9.34,1.7,4.24,0,7.4,0.02,0.4,0.12,19,23,0.21,10,29,146,0.17,0.5,,170000,USDA FoodData Central
1885,song-tjs-65,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1888,king-richard,allium,40,1.1,0.1,9.34,1.7,4.24,0,7.4,0.02,0.4,0.12,19,23,0.21,10,29,146,0.17,0.5,,170000,USDA FoodData Central
1889,red-king-2,root-vegetable,41,0.93,0.24,9.58,2.8,4.74,835,5.9,0.66,13.2,0.138,19,33,0.3,12,35,320,0.24,0.1,,170393,USDA FoodData Central
1891,kelvin,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
1892,twister,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1893,mixed-broom-corn,corn,86,3.22,1.18,19,2.7,3.22,0,6.8,0.07,0.3,0.055,46,2,0.52,37,89,270,0.45,0.6,,168538,USDA FoodData Central
1895,earlisnow,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1902,sempre-bianca,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1907,citrus,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1926,summit,root-vegetable,41,0.93,0.24,9.58,2.8,4.74,835,5.9,0.66,13.2,0.138,19,33,0.3,12,35,320,0.24,0.1,,170393,USDA FoodData Central
1927,bamako,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
1928,puntoverde,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1932,goldilocks,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
1933,wasabina,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1936,lavender,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1937,synergy,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1948,paxton,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1951,gladius,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1952,dinosaur-gourd,squash,26,0.52,0.2,5.64,,3.54,,4.5,0,,0.058,22,9,0.17,10,12,205,0.07,,,168040,USDA FoodData Central
1953,angelica,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
1954,charbell,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1956,divino,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1957,green-giant,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1958,warrior,root-vegetable,41,0.93,0.24,9.58,2.8,4.74,835,5.9,0.66,13.2,0.138,19,33,0.3,12,35,320,0.24,0.1,,170393,USDA FoodData Central
1959,giorgione,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
1962,python,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
1964,dragon,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
1968,menuette,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
1969,clementine,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
1979,innovator,allium,40,1.1,0.1,9.34,1.7,4.24,0,7.4,0.02,0.4,0.12,19,23,0.21,10,29,146,0.17,0.5,,170000,USDA FoodData Central
2019,silvia,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
2020,purple-moon,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
2026,bingo,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
2031,cobra,bean,,1.97,0.275,7.41,3.01,,,,,43.9,0.121,,40,0.652,28.2,41.2,290,0.35,,,2346400,USDA FoodData Central
2037,biker,allium,40,1.1,0.1,9.34,1.7,4.24,0,7.4,0.02,0.4,0.12,19,23,0.21,10,29,146,0.17,0.5,,170000,USDA FoodData Central
2039,haku,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
2040,red-trumpet,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
2060,attis,brassica,31,2.57,0.34,6.27,2.4,,8,91.3,0.15,102,0.191,65,46,0.69,21,67,303,0.42,1.6,,747447,USDA FoodData Central
2062,katinka,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
2063,topit,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
2064,dash,allium,40,1.1,0.1,9.34,1.7,4.24,0,7.4,0.02,0.4,0.12,19,23,0.21,10,29,146,0.17,0.5,,170000,USDA FoodData Central
2065,stella-rosa,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
2066,little-shanghai,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
2068,luna-rossa,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
2078,shikibu,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
2085,scallion-evergreen-hardy-white,microgreen,32,1.83,0.19,7.34,2.6,2.33,50,18.8,0.55,207,0.061,64,72,1.48,20,37,276,0.39,0.6,,170005,USDA FoodData Central
2103,red-baron-plus,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
2107,summer-breeze-cherry-blossom,berry,63,1.06,0.2,16,2.1,12.8,3,7,0.07,2.1,0.049,4,13,0.36,11,21,222,0.07,0,,171719,USDA FoodData Central
2108,jambalaya-2-0,squash,26,0.52,0.2,5.64,,3.54,,4.5,0,,0.058,22,9,0.17,10,12,205,0.07,,,168040,USDA FoodData Central
2110,speeder,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
2188,luffa-gourd,squash,26,0.52,0.2,5.64,,3.54,,4.5,0,,0.058,22,9,0.17,10,12,205,0.07,,,168040,USDA FoodData Central
2189,kapoor-tulsi-holy-basil,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
2190,basil-lemon,microgreen,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
2197,chinese-cabbage-tokyo-bekana,microgreen,25,1.28,0.1,5.8,2.5,3.2,5,36.6,0.15,76,0.124,43,40,0.47,12,26,170,0.18,0.3,,169975,USDA FoodData Central
2198,chervil,microgreen,237,23.2,3.9,49.1,11.3,,293,50,,,0.93,274,1350,32,130,450,4740,8.8,29.3,,171318,USDA FoodData Central
2199,carrot,microgreen,41,0.93,0.24,9.58,2.8,4.74,835,5.9,0.66,13.2,0.138,19,33,0.3,12,35,320,0.24,0.1,,170393,USDA FoodData Central
2200,sorrel-red-veined,microgreen,69,1.5,0.1,17.6,5.3,8.55,5,54.1,,,,,8,1.61,24,47,304,0.31,,,167782,USDA FoodData Central
2201,wild-marjoram,herb,23,3.15,0.64,2.65,1.6,0.3,264,18,0.8,415,0.155,68,177,3.17,64,56,295,0.81,0.3,,172232,USDA FoodData Central
2202,sprouting-mix,microgreen,69,1.5,0.1,17.6,5.3,8.55,5,54.1,,,,,8,1.61,24,47,304,0.31,,,167782,USDA FoodData Central
2203,pac-choi-red-pac,microgreen,69,1.5,0.1,17.6,5.3,8.55,5,54.1,,,,,8,1.61,24,47,304,0.31,,,167782,USDA FoodData Central
2204,dandelion-red,microgreen,69,1.5,0.1,17.6,5.3,8.55,5,54.1,,,,,8,1.61,24,47,304,0.31,,,167782,USDA FoodData Central
2205,celosia,microgreen,69,1.5,0.1,17.6,5.3,8.55,5,54.1,,,,,8,1.61,24,47,304,0.31,,,167782,USDA FoodData Central
2210,mizuna-red-kingdom,microgreen,69,1.5,0.1,17.6,5.3,8.55,5,54.1,,,,,8,1.61,24,47,304,0.31,,,167782,USDA FoodData Central
2211,ruby-red-orach,lettuce,,0.742,0.0738,3.37,,,,,,20.5,0.0401,,14.2,0.0332,6.31,19.2,139,0.173,,,2346388,USDA FoodData Central
2217,watercress,microgreen,69,1.5,0.1,17.6,5.3,8.55,5,54.1,,,,,8,1.61,24,47,304,0.31,,,167782,USDA FoodData Central
2225,amaranth-glitter-mix,microgreen,69,1.5,0.1,17.6,5.3,8.55,5,54.1,,,,,8,1.61,24,47,304,0.31,,,167782,USDA FoodData Central
2229,marigold-gem,microgreen,69,1.5,0.1,17.6,5.3,8.55,5,54.1,,,,,8,1.61,24,47,304,0.31,,,167782,USDA FoodData Central
2230,tatsoi,microgreen,69,1.5,0.1,17.6,5.3,8.55,5,54.1,,,,,8,1.61,24,47,304,0.31,,,167782,USDA FoodData Central
2231,pac-choi-red-choi,microgreen,69,1.5,0.1,17.6,5.3,8.55,5,54.1,,,,,8,1.61,24,47,304,0.31,,,167782,USDA FoodData Central
2232,leek,microgreen,61,1.5,0.3,14.2,1.8,3.9,83,12,0.92,47,0.233,64,59,2.1,28,35,180,0.12,1,,169246,USDA FoodData Central
