variety_id,variety_slug,category,label,url,type
1883,lemon-bush,shrub,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/eucalyptus/lemon-bush-eucalyptus-seed-4121.html,breeder
1884,jumper,allium,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/leeks/jumper-f1-leek-seed-4126.html,breeder
1884,jumper,allium,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/170000/nutrients,usda
1885,song-tjs-65,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/cauliflower/green-stem-cauliflower/song-tjs-65-f1-cauliflower-seed-4131.html,breeder
1885,song-tjs-65,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
1886,procut-reg-horizon,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/sunflowers/tall-sunflowers/procut-horizon-f1-sunflower-seed-4156.html,breeder
1887,procut-reg-orange-dmr,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/sunflowers/tall-sunflowers/procut-orange-dmr-f1-sunflower-seed-4157.html,breeder
1888,king-richard,allium,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/leeks/king-richard-organic-leek-seed-416G.html,breeder
1888,king-richard,allium,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/170000/nutrients,usda
1889,red-king-2,root-vegetable,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/radishes/daikon-korean-radishes/red-king-2-f1-radish-seed-4173.html,breeder
1889,red-king-2,root-vegetable,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/170393/nutrients,usda
1890,procut-reg-gold-lite-dmr,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/sunflowers/tall-sunflowers/procut-gold-lite-dmr-f1-sunflower-seed-4193.html,breeder
1891,kelvin,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/celery-and-celeriac/celery/kelvin-f1-celery-seed-4198.html,breeder
1891,kelvin,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1892,twister,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/cauliflower/standard-cauliflower/twister-f1-cauliflower-seed-4226.html,breeder
1892,twister,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
1893,mixed-broom-corn,corn,NC State Extension,https://plants.ces.ncsu.edu/plants/sorghum-bicolor/,extension
1893,mixed-broom-corn,corn,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/corn/dry-corn/mixed-broom-corn-broom-corn-seed-4228.html,breeder
1893,mixed-broom-corn,corn,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/168538/nutrients,usda
1894,ivory-princess,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/calendula/ivory-princess-calendula-seed-4244.html,breeder
1895,earlisnow,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/cauliflower/standard-cauliflower/earlisnow-f1-cauliflower-seed-4247.html,breeder
1895,earlisnow,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
1896,opus-trade-iii-early-bronze,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/snapdragon/opus-iii-early-bronze-f1-snapdragon-seed-4248.html,breeder
1897,orange-flash,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/calendula/orange-flash-calendula-seed-4252.html,breeder
1898,johnny-s-early-sunrise-mix,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/snapdragon/johnnys-early-sunrise-mix-f1-snapdragon-seed-4255.html,breeder
1899,johnny-s-potomac-summer-berry-blend,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/snapdragon/johnnys-potomac-summer-berry-blend-f1-snapdragon-seed-4256.html,breeder
1900,grace-mix,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/clarkia/grace-mix-clarkia-seed-4258.html,breeder
1901,crystal-beauty,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/celosia/crystal-beauty-celosia-seed-4263.html,breeder
1902,sempre-bianca,lettuce,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/chicory/endive/sempre-bianca-endive-seed-4265.html,breeder
1902,sempre-bianca,lettuce,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346388/nutrients,usda
1903,zanzibar,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/carthamus-safflower/zanzibar-carthamus-seed-4266.html,breeder
1904,king-size-orange,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/strawflower/king-size-orange-strawflower-seed-4268.html,breeder
1905,king-size-gold,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/strawflower/king-size-gold-strawflower-seed-4269.html,breeder
1906,apollo-orange,native-wildflower,NC State Extension,https://plants.ces.ncsu.edu/plants/asclepias-curassavica/,extension
1906,apollo-orange,native-wildflower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/asclepias-butterfly-weed/apollo-orange-asclepias-seed-4270.html,breeder
1907,citrus,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/chinese-cabbage/citrus-f1-chinese-cabbage-seed-4271.html,breeder
1907,citrus,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
1908,sunday-trade-mix,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/celosia/sunday-mix-celosia-seed-4310.html,breeder
1909,raspberry-cream,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/gomphrena-globosa/,extension
1909,raspberry-cream,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/gomphrena-globe-amaranth/raspberry-cream-gomphrena-seed-4311.html,breeder
1910,orleans-early-lemon-yellow,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/snapdragon/orleans-early-lemon-yellow-f1-snapdragon-seed-4312.html,breeder
1911,cupcakes-white,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/cosmos/cupcakes-white-cosmos-seed-4313.html,breeder
1912,sunday-trade-orange,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/celosia/sunday-orange-celosia-seed-4314.html,breeder
1913,sunday-trade-wine-red,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/celosia/sunday-wine-red-celosia-seed-4315.html,breeder
1914,sunday-trade-bright-pink,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/celosia/sunday-bright-pink-celosia-seed-4316.html,breeder
1915,sunday-trade-cherry,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/celosia/sunday-cherry-celosia-seed-4317.html,breeder
1916,celway-trade-red,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/celosia/celway-red-celosia-seed-4318.html,breeder
1917,pastel-shades-trade,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/statice/pastel-shades-statice-seed-4322.html,breeder
1918,queeny-lemon-peach,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/zinnias/queeny-lemon-peach-zinnia-seed-4323.html,breeder
1919,queeny-formula-mix,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/zinnias/queeny-formula-mix-zinnia-seed-4324.html,breeder
1920,daydream-mixture,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/sunflowers/tall-sunflowers/daydream-mixture-f1-sunflower-seed-4326.html,breeder
1921,flowerburst-trade-red-shades,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/achillea-millefolium/,extension
1921,flowerburst-trade-red-shades,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/yarrow/flowerburst-red-shades-yarrow-seed-4327.html,breeder
1922,orange-queen-improved,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/celosia/orange-queen-improved-celosia-seed-4332.html,breeder
1923,versailles-flush,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/cosmos/versailles-flush-cosmos-seed-4333.html,breeder
1924,gummy-bear,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/sunflowers/dwarf-sunflowers/gummy-bear-sunflower-seed-4351.html,breeder
1925,creamy-white,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/strawflower/creamy-white-strawflower-seed-4352.html,breeder
1926,summit,root-vegetable,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/radishes/daikon-korean-radishes/summit-f1-radish-seed-4354.html,breeder
1926,summit,root-vegetable,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/170393/nutrients,usda
1927,bamako,bean,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/beans/bush-beans/bamako-bean-seed-4356.html,breeder
1927,bamako,bean,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346400/nutrients,usda
1928,puntoverde,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/cauliflower/romanesco-cauliflower/puntoverde-f1-cauliflower-seed-4374.html,breeder
1928,puntoverde,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
1929,madame-butterfly-bronze,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/snapdragon/madame-butterfly-bronze-f1-snapdragon-seed-4384.html,breeder
1930,madame-butterfly-ivory,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/snapdragon/madame-butterfly-ivory-f1-snapdragon-seed-4385.html,breeder
1931,madame-butterfly-red,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/snapdragon/madame-butterfly-red-f1-snapdragon-seed-4387.html,breeder
1932,goldilocks,bean,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/beans/bush-beans/goldilocks-bean-seed-4390.html,breeder
1932,goldilocks,bean,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346400/nutrients,usda
1933,wasabina,lettuce,NC State Extension,https://plants.ces.ncsu.edu/plants/brassica-juncea/,extension
1933,wasabina,lettuce,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/greens/mustard-greens/wasabina-mustard-green-seed-4396.html,breeder
1933,wasabina,lettuce,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346388/nutrients,usda
1934,bridal-pink,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/snapdragon/bridal-pink-f1-snapdragon-seed-4400.html,breeder
1935,firmament,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/cynoglossum-amabile/,extension
1935,firmament,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/cynoglossum/firmament-cynoglossum-seed-4403.html,breeder
1936,lavender,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/cauliflower/standard-cauliflower/lavender-f1-cauliflower-seed-4404.html,breeder
1936,lavender,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
1937,synergy,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/cauliflower/standard-cauliflower/synergy-f1-cauliflower-seed-4406.html,breeder
1937,synergy,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
1938,flamingo-feather,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/celosia/flamingo-feather-celosia-seed-4407.html,breeder
1939,sunrich-summer-provence,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/sunflowers/tall-sunflowers/sunrich-summer-provence-f1-sunflower-seed-4410.html,breeder
1940,silver-plate,shrub,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/eucalyptus/silver-plate-eucalyptus-seed-4415.html,breeder
1941,audray-mix,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/gomphrena-globe-amaranth/audray-mix-gomphrena-seed-4425.html,breeder
1942,procut-reg-peach,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/sunflowers/tall-sunflowers/procut-peach-f1-sunflower-seed-4445.html,breeder
1943,summer-trade-pastels,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/yarrow/summer-pastels-yarrow-seed-4446.html,breeder
1944,frizzle-sizzle-yellow-blue-swirl,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/viola-pansy/frizzle-sizzle-yellow-blue-swirl-f1-viola-seed-4453.html,breeder
1945,tower-white,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/aster/tower-white-china-aster-seed-4465.html,breeder
1946,audray-purple-red,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/gomphrena-globe-amaranth/audray-purple-red-gomphrena-seed-4479.html,breeder
1947,cannes-lavender-ii-iii,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/snapdragon/cannes-lavender-ii-iii-f1-snapdragon-seed-4480.html,breeder
1948,paxton,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/cauliflower/standard-cauliflower/paxton-f1-cauliflower-seed-4481.html,breeder
1948,paxton,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
1949,velvet-curtains,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/amaranthus/velvet-curtains-amaranthus-seed-4489.html,breeder
1950,katz-hi-double-white,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/stock/katz-hi-double-white-stock-seed-4537.html,breeder
1951,gladius,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/brussels-sprouts/gladius-f1-brussels-sprout-seed-4539.html,breeder
1951,gladius,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
1952,dinosaur-gourd,squash,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/gourds/dinosaur-gourd-gourd-seed-4547.html,breeder
1952,dinosaur-gourd,squash,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/168040/nutrients,usda
1953,angelica,herb,NC State Extension,https://plants.ces.ncsu.edu/plants/angelica-archangelica/,extension
1953,angelica,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/angelica/angelica-herb-seed-4550.html,breeder
1953,angelica,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1954,charbell,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/swiss-chard/charbell-f1-swiss-chard-seed-4551.html,breeder
1954,charbell,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
1955,brush-strokes,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/viola-pansy/brush-strokes-viola-seed-4562.html,breeder
1956,divino,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/brussels-sprouts/divino-f1-brussels-sprout-seed-4566.html,breeder
1956,divino,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
1957,green-giant,lettuce,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/greens/asian-greens/green-giant-f1-asian-green-seed-4570.html,breeder
1957,green-giant,lettuce,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346388/nutrients,usda
1958,warrior,root-vegetable,NC State Extension,https://plants.ces.ncsu.edu/plants/pastinaca-sativa/,extension
1958,warrior,root-vegetable,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/parsnips/warrior-f1-parsnip-seed-4571.html,breeder
1958,warrior,root-vegetable,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/170393/nutrients,usda
1959,giorgione,lettuce,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/chicory/radicchio/giorgione-radicchio-seed-4582.html,breeder
1959,giorgione,lettuce,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346388/nutrients,usda
1960,qis-trade-pink,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/gomphrena-globe-amaranth/qis-pink-gomphrena-seed-4584.html,breeder
1961,starlight-dancer,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/nicotiana/starlight-dancer-nicotiana-seed-4591.html,breeder
1962,python,bean,NC State Extension,https://plants.ces.ncsu.edu/plants/vigna-unguiculata/,extension
1962,python,bean,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/beans/pole-beans/python-bean-seed-4592.html,breeder
1962,python,bean,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/2346400/nutrients,usda
1963,book-leaf-mallee,shrub,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/eucalyptus/book-leaf-mallee-eucalyptus-seed-4606.html,breeder
1964,dragon,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/carrots/colored-carrots/dragon-carrot-seed-4597.html,breeder
1964,dragon,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1965,white-swan,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/marigold/white-swan-f1-marigold-seed-4641.html,breeder
1966,pacific-apricot-beauty,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/calendula/pacific-apricot-beauty-calendula-seed-4648.html,breeder
1967,iron-pastel-mix,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/stock/iron-pastel-mix-stock-seed-4649.html,breeder
1968,menuette,herb,Johnny's Selected Seeds,https://www.johnnyseeds.com/herbs/parsley/leaf-parsley/menuette-parsley-seed-4651.html,breeder
1968,menuette,herb,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/172232/nutrients,usda
1969,clementine,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/cauliflower/standard-cauliflower/clementine-f1-cauliflower-seed-4654.html,breeder
1969,clementine,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
1970,greater-quaking-grass,grass,NC State Extension,https://plants.ces.ncsu.edu/plants/briza-maxima/,extension
1970,greater-quaking-grass,grass,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/grasses-ornamental/greater-quaking-grass-ornamental-grass-seed-4655.html,breeder
1971,apricotta,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/cosmos/apricotta-cosmos-seed-4659.html,breeder
1972,grace-salmon,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/clarkia/grace-salmon-clarkia-seed-4660.html,breeder
1973,grace-shell-pink,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/clarkia/,extension
1973,grace-shell-pink,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/clarkia/grace-shell-pink-clarkia-seed-4661.html,breeder
1974,pink-pokers,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/limonium/,extension
1974,pink-pokers,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/statice/pink-pokers-statice-seed-4663.html,breeder
1975,madame-butterfly-cherry-bronze,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/snapdragon/madame-butterfly-cherry-bronze-f1-snapdragon-seed-4665.html,breeder
1976,versailles-red,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/cosmos/versailles-red-cosmos-seed-4666.html,breeder
1977,savannah-grass,grass,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/grasses-ornamental/savannah-grass-ornamental-grass-seed-4668.html,breeder
1978,reien,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/celosia/reien-celosia-seed-4671.html,breeder
1979,innovator,allium,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/shallots/innovator-f1-shallot-seed-4674.html,breeder
1979,innovator,allium,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/170000/nutrients,usda
1980,pierrot-red,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/helipterum-paper-daisy/pierrot-red-helipterum-seed-4677.html,breeder
1981,classic-romantic,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/centaurea-bachelors-button/classic-romantic-centaurea-seed-4678.html,breeder
1982,wandering-mixture,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/alyssum/wandering-mixture-alyssum-seed-4679.html,breeder
1983,champagne-bubbles-mix,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/poppy/champagne-bubbles-mix-f1-iceland-poppy-seed-4704.html,breeder
1984,champagne-bubbles-pink,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/poppy/champagne-bubbles-pink-f1-iceland-poppy-seed-4705.html,breeder
1985,champagne-bubbles-scarlet,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/papaver/,extension
1985,champagne-bubbles-scarlet,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/poppy/champagne-bubbles-scarlet-f1-iceland-poppy-seed-4706.html,breeder
1986,champagne-bubbles-orange,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/poppy/champagne-bubbles-orange-f1-iceland-poppy-seed-4707.html,breeder
1987,spencer-ice-cream,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/sweet-peas/spencer-ice-cream-sweet-pea-seed-4709.html,breeder
1988,champagne-bubbles-white,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/poppy/champagne-bubbles-white-f1-iceland-poppy-seed-4712.html,breeder
1989,green-drops,grass,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/grasses-ornamental/green-drops-ornamental-grass-seed-4719.html,breeder
1990,high-scent,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/sweet-peas/high-scent-sweet-pea-seed-4729.html,breeder
1991,shock-o-lat,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/sunflowers/tall-sunflowers/shock-o-lat-f1-sunflower-seed-4731.html,breeder
1992,forever-happy,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/limonium-sinuatum/,extension
1992,forever-happy,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/statice/forever-happy-statice-seed-4732.html,breeder
1993,queeny-pure-orange,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/zinnias/queeny-series/queeny-pure-orange-zinnia-seed-4734.html,breeder
1994,triple-berry-mix,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/scabiosa-pincushion-flower/triple-berry-mix-scabiosa-seed-4759.html,breeder
1995,bright-lights,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/cosmos-sulphureus/,extension
1995,bright-lights,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/cosmos/bright-lights-cosmos-seed-4762.html,breeder
1996,paper-flower-double-mixture,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/xeranthemum/paper-flower-double-mixture-xeranthemum-seed-4763.html,breeder
1997,baby-blue-bouquet,shrub,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/eucalyptus/baby-blue-bouquet-eucalyptus-seed-4770.html,breeder
1998,phacelia,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/phacelia-tanacetifolia/,extension
1998,phacelia,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/phacelia/phacelia-flower-seed-4771.html,breeder
1999,solano-reg-double,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/sunflowers/tall-sunflowers/solano-double-f1-sunflower-seed-4773.html,breeder
2000,audray-pink,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/gomphrena-globe-amaranth/audray-pink-gomphrena-seed-4774.html,breeder
2001,double-click-rose-bon-bon,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/cosmos/double-click-rose-bon-bon-cosmos-seed-4776.html,breeder
2002,flamingo-purple,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/celosia/flamingo-purple-celosia-seed-4780.html,breeder
2003,ritro,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/echinops-ritro/,extension
2003,ritro,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/echinops-globe-thistle/ritro-echinops-seed-4781.html,breeder
2004,summer-breeze-mix,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/sunflowers/tall-sunflowers/summer-breeze-mix-sunflower-seed-4782.html,breeder
2005,pink-sundae,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/salvia/,extension
2005,pink-sundae,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/salvia/pink-sundae-salvia-seed-4784.html,breeder
2006,miss-europe-resist,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/aster/miss-europe-resist-china-aster-seed-4789.html,breeder
2007,macaroon-white,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/aster/macaroon-white-china-aster-seed-4790.html,breeder
2008,small-leaved-gum,shrub,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/eucalyptus/small-leaved-gum-eucalyptus-seed-4793.html,breeder
2009,magic-fountains-sky-blue-white-bee,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/delphinium/magic-fountains-sky-blue-white-bee-delphinium-seed-4794.html,breeder
2010,magic-fountains-pure-white,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/delphinium/magic-fountains-pure-white-delphinium-seed-4795.html,breeder
2011,magic-fountains-mid-blue-white-bee,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/delphinium/magic-fountains-mid-blue-white-bee-delphinium-seed-4796.html,breeder
2012,magic-fountains-lilac-pink-white-bee,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/delphinium/magic-fountains-lilac-pink-white-bee-delphinium-seed-4797.html,breeder
2013,candicans,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/dusty-miller/candicans-dusty-miller-seed-4798.html,breeder
2014,double-zahara-trade-brilliant-mixture,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/zinnias/mixes/double-zahara-brilliant-mixture-zinnia-seed-4805.html,breeder
2015,imperial-trade-antique-shades,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/viola-pansy/imperial-antique-shades-f1-viola-seed-4807.html,breeder
2016,agave,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/zinnias/agave-zinnia-seed-4811.html,breeder
2017,aurora,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/zinnias/johnnys-zinnias/aurora-zinnia-seed-4812.html,breeder
2018,celway-trade-purple,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/celosia/celway-series/celway-purple-celosia-seed-4817.html,breeder
2019,silvia,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/brussels-sprouts/silvia-f1-brussels-sprout-seed-4821.html,breeder
2019,silvia,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
2020,purple-moon,brassica,Johnny's Selected Seeds,https://www.johnnyseeds.com/vegetables/cauliflower/standard-cauliflower/purple-moon-f1-cauliflower-seed-4822.html,breeder
2020,purple-moon,brassica,USDA FoodData Central,https://fdc.nal.usda.gov/food-details/747447/nutrients,usda
2021,sequin,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/gomphrena-globe-amaranth/sequin-gomphrena-seed-4828.html,breeder
2022,golden-yellow,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/strawflower/golden-yellow-strawflower-seed-4831.html,breeder
2023,cliveden-beauty,flower,NC State Extension,https://plants.ces.ncsu.edu/plants/delphinium/,extension
2023,cliveden-beauty,flower,Johnny's Selected Seeds,https://www.johnnyseeds.com/flowers/delphinium/cliveden-beauty-delphinium-seed-4836.html,breeder
